mechanism,strategy,random_state,target_feature,missing_rate,condition_feature,acc
MAR,range_condition,196,WoodDeckSF,0.1,EnclosedPorch,0.5714285714285714
MAR,nonlinear,196,WoodDeckSF,0.1,EnclosedPorch,1.0
MCAR,none,196,WoodDeckSF,0.1,,0.52
MAR,basic,196,WoodDeckSF,0.2,EnclosedPorch,0.9166666666666666
MAR,double_threshold,196,WoodDeckSF,0.2,"['EnclosedPorch', 'BsmtHalfBath']",0.5
MAR,range_condition,196,WoodDeckSF,0.2,EnclosedPorch,0.5
MAR,nonlinear,196,WoodDeckSF,0.2,EnclosedPorch,0.8333333333333334
MCAR,none,196,WoodDeckSF,0.2,,0.46794871794871795
MAR,basic,196,WoodDeckSF,0.30000000000000004,EnclosedPorch,0.9142857142857143
MAR,double_threshold,196,WoodDeckSF,0.30000000000000004,"['EnclosedPorch', 'BsmtHalfBath']",0.5044642857142857
MAR,range_condition,196,WoodDeckSF,0.30000000000000004,EnclosedPorch,0.5666666666666667
MAR,nonlinear,196,WoodDeckSF,0.30000000000000004,EnclosedPorch,0.8823529411764706
MCAR,none,196,WoodDeckSF,0.30000000000000004,,0.5165289256198347
MAR,basic,196,WoodDeckSF,0.4,EnclosedPorch,0.9772727272727273
MAR,double_threshold,196,WoodDeckSF,0.4,"['EnclosedPorch', 'BsmtHalfBath']",0.52
MAR,range_condition,196,WoodDeckSF,0.4,EnclosedPorch,0.5575539568345323
MAR,nonlinear,196,WoodDeckSF,0.4,EnclosedPorch,0.9
MCAR,none,196,WoodDeckSF,0.4,,0.5279503105590062
MAR,basic,196,WoodDeckSF,0.5,EnclosedPorch,0.8888888888888888
MAR,double_threshold,196,WoodDeckSF,0.5,"['EnclosedPorch', 'BsmtHalfBath']",0.5297157622739018
MAR,range_condition,196,WoodDeckSF,0.5,EnclosedPorch,0.5944444444444444
MAR,nonlinear,196,WoodDeckSF,0.5,EnclosedPorch,0.8695652173913043
MCAR,none,196,WoodDeckSF,0.5,,0.4975609756097561
MAR,basic,196,WoodDeckSF,0.6000000000000001,EnclosedPorch,0.9846153846153847
MAR,double_threshold,196,WoodDeckSF,0.6000000000000001,"['EnclosedPorch', 'BsmtHalfBath']",0.5441988950276243
MAR,range_condition,196,WoodDeckSF,0.6000000000000001,EnclosedPorch,0.5939086294416244
MAR,nonlinear,196,WoodDeckSF,0.6000000000000001,EnclosedPorch,0.7931034482758621
MCAR,none,196,WoodDeckSF,0.6000000000000001,,0.5421686746987951
MAR,basic,196,WoodDeckSF,0.7000000000000001,EnclosedPorch,0.9583333333333334
MAR,double_threshold,196,WoodDeckSF,0.7000000000000001,"['EnclosedPorch', 'BsmtHalfBath']",0.5597269624573379
MAR,range_condition,196,WoodDeckSF,0.7000000000000001,EnclosedPorch,0.6347305389221557
MAR,nonlinear,196,WoodDeckSF,0.7000000000000001,EnclosedPorch,0.9090909090909091
MCAR,none,196,WoodDeckSF,0.7000000000000001,,0.42084942084942084
MAR,basic,196,WoodDeckSF,0.8,EnclosedPorch,0.975
MAR,double_threshold,196,WoodDeckSF,0.8,"['EnclosedPorch', 'BsmtHalfBath']",0.5990338164251208
MAR,range_condition,196,WoodDeckSF,0.8,EnclosedPorch,0.6926070038910506
MAR,nonlinear,196,WoodDeckSF,0.8,EnclosedPorch,0.8857142857142857
MCAR,none,196,WoodDeckSF,0.8,,0.4642857142857143
MAR,basic,196,WoodDeckSF,0.9,EnclosedPorch,1.0
MAR,double_threshold,196,WoodDeckSF,0.9,"['EnclosedPorch', 'BsmtHalfBath']",0.6771653543307087
MAR,range_condition,196,WoodDeckSF,0.9,EnclosedPorch,0.7351351351351352
MAR,nonlinear,196,WoodDeckSF,0.9,EnclosedPorch,0.9285714285714286
MCAR,none,196,WoodDeckSF,0.9,,0.4939759036144578
MAR,basic,791,KitchenAbvGr,0.1,1stFlrSF,0.7428571428571429
MAR,double_threshold,791,KitchenAbvGr,0.1,"['1stFlrSF', 'MSSubClass']",0.7666666666666667
MAR,range_condition,791,KitchenAbvGr,0.1,1stFlrSF,0.6857142857142857
MAR,nonlinear,791,KitchenAbvGr,0.1,1stFlrSF,0.45714285714285713
MCAR,none,791,KitchenAbvGr,0.1,,0.5952380952380952
MAR,basic,791,KitchenAbvGr,0.2,1stFlrSF,0.7972972972972973
MAR,double_threshold,791,KitchenAbvGr,0.2,"['1stFlrSF', 'MSSubClass']",0.864406779661017
MAR,range_condition,791,KitchenAbvGr,0.2,1stFlrSF,0.7746478873239436
MAR,nonlinear,791,KitchenAbvGr,0.2,1stFlrSF,0.4507042253521127
MCAR,none,791,KitchenAbvGr,0.2,,0.49404761904761907
MAR,basic,791,KitchenAbvGr,0.30000000000000004,1stFlrSF,0.8672566371681416
MAR,double_threshold,791,KitchenAbvGr,0.30000000000000004,"['1stFlrSF', 'MSSubClass']",0.7692307692307693
MAR,range_condition,791,KitchenAbvGr,0.30000000000000004,1stFlrSF,0.8598130841121495
MAR,nonlinear,791,KitchenAbvGr,0.30000000000000004,1stFlrSF,0.45794392523364486
MCAR,none,791,KitchenAbvGr,0.30000000000000004,,0.532520325203252
MAR,basic,791,KitchenAbvGr,0.4,1stFlrSF,0.8205128205128205
MAR,double_threshold,791,KitchenAbvGr,0.4,"['1stFlrSF', 'MSSubClass']",0.8384615384615385
MAR,range_condition,791,KitchenAbvGr,0.4,1stFlrSF,0.8322147651006712
MAR,nonlinear,791,KitchenAbvGr,0.4,1stFlrSF,0.5838926174496645
MCAR,none,791,KitchenAbvGr,0.4,,0.4514285714285714
MAR,basic,791,KitchenAbvGr,0.5,1stFlrSF,0.8641304347826086
MAR,double_threshold,791,KitchenAbvGr,0.5,"['1stFlrSF', 'MSSubClass']",0.8300653594771242
MAR,range_condition,791,KitchenAbvGr,0.5,1stFlrSF,0.8620689655172413
MAR,nonlinear,791,KitchenAbvGr,0.5,1stFlrSF,0.5287356321839081
MCAR,none,791,KitchenAbvGr,0.5,,0.5292620865139949
MAR,basic,791,KitchenAbvGr,0.6000000000000001,1stFlrSF,0.8511627906976744
MAR,double_threshold,791,KitchenAbvGr,0.6000000000000001,"['1stFlrSF', 'MSSubClass']",0.8876404494382022
MAR,range_condition,791,KitchenAbvGr,0.6000000000000001,1stFlrSF,0.9068627450980392
MAR,nonlinear,791,KitchenAbvGr,0.6000000000000001,1stFlrSF,0.5343137254901961
MCAR,none,791,KitchenAbvGr,0.6000000000000001,,0.4557377049180328
MAR,basic,791,KitchenAbvGr,0.7000000000000001,1stFlrSF,0.9149797570850202
MAR,double_threshold,791,KitchenAbvGr,0.7000000000000001,"['1stFlrSF', 'MSSubClass']",0.9264705882352942
MAR,range_condition,791,KitchenAbvGr,0.7000000000000001,1stFlrSF,0.8589743589743589
MAR,nonlinear,791,KitchenAbvGr,0.7000000000000001,1stFlrSF,0.5364806866952789
MCAR,none,791,KitchenAbvGr,0.7000000000000001,,0.4110169491525424
MAR,basic,791,KitchenAbvGr,0.8,1stFlrSF,0.9494584837545126
MAR,double_threshold,791,KitchenAbvGr,0.8,"['1stFlrSF', 'MSSubClass']",0.9559471365638766
MAR,range_condition,791,KitchenAbvGr,0.8,1stFlrSF,0.9427480916030534
MAR,nonlinear,791,KitchenAbvGr,0.8,1stFlrSF,0.5210727969348659
MCAR,none,791,KitchenAbvGr,0.8,,0.46794871794871795
MAR,basic,791,KitchenAbvGr,0.9,1stFlrSF,0.9644012944983819
MAR,double_threshold,791,KitchenAbvGr,0.9,"['1stFlrSF', 'MSSubClass']",0.9686274509803922
MAR,range_condition,791,KitchenAbvGr,0.9,1stFlrSF,0.9658703071672355
MAR,nonlinear,791,KitchenAbvGr,0.9,1stFlrSF,0.5308219178082192
MCAR,none,791,KitchenAbvGr,0.9,,0.5119047619047619
MAR,basic,405,OverallCond,0.1,BsmtFinSF1,0.5535714285714286
MAR,double_threshold,405,OverallCond,0.1,"['BsmtFinSF1', 'WoodDeckSF']",0.6774193548387096
MAR,range_condition,405,OverallCond,0.1,BsmtFinSF1,0.59375
MAR,nonlinear,405,OverallCond,0.1,BsmtFinSF1,0.37333333333333335
MCAR,none,405,OverallCond,0.1,,0.5802469135802469
MAR,basic,405,OverallCond,0.2,BsmtFinSF1,0.6507936507936508
MAR,double_threshold,405,OverallCond,0.2,"['BsmtFinSF1', 'WoodDeckSF']",0.5693430656934306
MAR,range_condition,405,OverallCond,0.2,BsmtFinSF1,0.5694444444444444
MAR,nonlinear,405,OverallCond,0.2,BsmtFinSF1,0.4634146341463415
MCAR,none,405,OverallCond,0.2,,0.48554913294797686
MAR,basic,405,OverallCond,0.30000000000000004,BsmtFinSF1,0.664804469273743
MAR,double_threshold,405,OverallCond,0.30000000000000004,"['BsmtFinSF1', 'WoodDeckSF']",0.6102564102564103
MAR,range_condition,405,OverallCond,0.30000000000000004,BsmtFinSF1,0.5865384615384616
MAR,nonlinear,405,OverallCond,0.30000000000000004,BsmtFinSF1,0.5470085470085471
MCAR,none,405,OverallCond,0.30000000000000004,,0.5298804780876494
MAR,basic,405,OverallCond,0.4,BsmtFinSF1,0.6495726495726496
MAR,double_threshold,405,OverallCond,0.4,"['BsmtFinSF1', 'WoodDeckSF']",0.6470588235294118
MAR,range_condition,405,OverallCond,0.4,BsmtFinSF1,0.6481481481481481
MAR,nonlinear,405,OverallCond,0.4,BsmtFinSF1,0.4837662337662338
MCAR,none,405,OverallCond,0.4,,0.5167173252279635
MAR,basic,405,OverallCond,0.5,BsmtFinSF1,0.7256317689530686
MAR,double_threshold,405,OverallCond,0.5,"['BsmtFinSF1', 'WoodDeckSF']",0.6098360655737705
MAR,range_condition,405,OverallCond,0.5,BsmtFinSF1,0.6358024691358025
MAR,nonlinear,405,OverallCond,0.5,BsmtFinSF1,0.5203252032520326
MCAR,none,405,OverallCond,0.5,,0.5288220551378446
MAR,basic,405,OverallCond,0.6000000000000001,BsmtFinSF1,0.7385057471264368
MAR,double_threshold,405,OverallCond,0.6000000000000001,"['BsmtFinSF1', 'WoodDeckSF']",0.6947368421052632
MAR,range_condition,405,OverallCond,0.6000000000000001,BsmtFinSF1,0.6359102244389028
MAR,nonlinear,405,OverallCond,0.6000000000000001,BsmtFinSF1,0.5191256830601093
MCAR,none,405,OverallCond,0.6000000000000001,,0.5091463414634146
MAR,basic,405,OverallCond,0.7000000000000001,BsmtFinSF1,0.7645569620253164
MAR,double_threshold,405,OverallCond,0.7000000000000001,"['BsmtFinSF1', 'WoodDeckSF']",0.7468354430379747
MAR,range_condition,405,OverallCond,0.7000000000000001,BsmtFinSF1,0.6866485013623979
MAR,nonlinear,405,OverallCond,0.7000000000000001,BsmtFinSF1,0.5115511551155115
MCAR,none,405,OverallCond,0.7000000000000001,,0.5787401574803149
MAR,basic,405,OverallCond,0.8,BsmtFinSF1,0.8166666666666667
MAR,double_threshold,405,OverallCond,0.8,"['BsmtFinSF1', 'WoodDeckSF']",0.8099688473520249
MAR,range_condition,405,OverallCond,0.8,BsmtFinSF1,0.7673611111111112
MAR,nonlinear,405,OverallCond,0.8,BsmtFinSF1,0.5209302325581395
MCAR,none,405,OverallCond,0.8,,0.5123456790123457
MAR,basic,405,OverallCond,0.9,BsmtFinSF1,0.9006410256410257
MAR,double_threshold,405,OverallCond,0.9,"['BsmtFinSF1', 'WoodDeckSF']",0.8819188191881919
MAR,range_condition,405,OverallCond,0.9,BsmtFinSF1,0.8893617021276595
MAR,nonlinear,405,OverallCond,0.9,BsmtFinSF1,0.5238095238095238
MCAR,none,405,OverallCond,0.9,,0.5
MAR,basic,392,ScreenPorch,0.1,BsmtFinSF1,0.6060606060606061
MAR,double_threshold,392,ScreenPorch,0.1,"['BsmtFinSF1', 'WoodDeckSF']",0.7777777777777778
MAR,range_condition,392,ScreenPorch,0.1,BsmtFinSF1,0.5555555555555556
MAR,nonlinear,392,ScreenPorch,0.1,BsmtFinSF1,0.6
MCAR,none,392,ScreenPorch,0.1,,0.5822784810126582
MAR,basic,392,ScreenPorch,0.2,BsmtFinSF1,0.6470588235294118
MAR,double_threshold,392,ScreenPorch,0.2,"['BsmtFinSF1', 'WoodDeckSF']",0.7142857142857143
MAR,range_condition,392,ScreenPorch,0.2,BsmtFinSF1,0.8070175438596491
MAR,nonlinear,392,ScreenPorch,0.2,BsmtFinSF1,0.5555555555555556
MCAR,none,392,ScreenPorch,0.2,,0.5126582278481012
MAR,basic,392,ScreenPorch,0.30000000000000004,BsmtFinSF1,0.7745098039215687
MAR,double_threshold,392,ScreenPorch,0.30000000000000004,"['BsmtFinSF1', 'WoodDeckSF']",0.7741935483870968
MAR,range_condition,392,ScreenPorch,0.30000000000000004,BsmtFinSF1,0.8690476190476191
MAR,nonlinear,392,ScreenPorch,0.30000000000000004,BsmtFinSF1,0.6615384615384615
MCAR,none,392,ScreenPorch,0.30000000000000004,,0.49586776859504134
MAR,basic,392,ScreenPorch,0.4,BsmtFinSF1,0.7972027972027972
MAR,double_threshold,392,ScreenPorch,0.4,"['BsmtFinSF1', 'WoodDeckSF']",0.8255813953488372
MAR,range_condition,392,ScreenPorch,0.4,BsmtFinSF1,0.8083333333333333
MAR,nonlinear,392,ScreenPorch,0.4,BsmtFinSF1,0.5934065934065934
MCAR,none,392,ScreenPorch,0.4,,0.4892966360856269
MAR,basic,392,ScreenPorch,0.5,BsmtFinSF1,0.8324022346368715
MAR,double_threshold,392,ScreenPorch,0.5,"['BsmtFinSF1', 'WoodDeckSF']",0.9272727272727272
MAR,range_condition,392,ScreenPorch,0.5,BsmtFinSF1,0.8933333333333333
MAR,nonlinear,392,ScreenPorch,0.5,BsmtFinSF1,0.6724137931034483
MCAR,none,392,ScreenPorch,0.5,,0.5012468827930174
MAR,basic,392,ScreenPorch,0.6000000000000001,BsmtFinSF1,0.8294930875576036
MAR,double_threshold,392,ScreenPorch,0.6000000000000001,"['BsmtFinSF1', 'WoodDeckSF']",0.90625
MAR,range_condition,392,ScreenPorch,0.6000000000000001,BsmtFinSF1,0.825136612021858
MAR,nonlinear,392,ScreenPorch,0.6000000000000001,BsmtFinSF1,0.6666666666666666
MCAR,none,392,ScreenPorch,0.6000000000000001,,0.49523809523809526
MAR,basic,392,ScreenPorch,0.7000000000000001,BsmtFinSF1,0.8571428571428571
MAR,double_threshold,392,ScreenPorch,0.7000000000000001,"['BsmtFinSF1', 'WoodDeckSF']",0.9466666666666667
MAR,range_condition,392,ScreenPorch,0.7000000000000001,BsmtFinSF1,0.8967136150234741
MAR,nonlinear,392,ScreenPorch,0.7000000000000001,BsmtFinSF1,0.610062893081761
MCAR,none,392,ScreenPorch,0.7000000000000001,,0.5204918032786885
MAR,basic,392,ScreenPorch,0.8,BsmtFinSF1,0.926056338028169
MAR,double_threshold,392,ScreenPorch,0.8,"['BsmtFinSF1', 'WoodDeckSF']",0.935672514619883
MAR,range_condition,392,ScreenPorch,0.8,BsmtFinSF1,0.9411764705882353
MAR,nonlinear,392,ScreenPorch,0.8,BsmtFinSF1,0.6868131868131868
MCAR,none,392,ScreenPorch,0.8,,0.42592592592592593
MAR,basic,392,ScreenPorch,0.9,BsmtFinSF1,0.943217665615142
MAR,double_threshold,392,ScreenPorch,0.9,"['BsmtFinSF1', 'WoodDeckSF']",0.9787234042553191
MAR,range_condition,392,ScreenPorch,0.9,BsmtFinSF1,0.9318181818181818
MAR,nonlinear,392,ScreenPorch,0.9,BsmtFinSF1,0.6716417910447762
MCAR,none,392,ScreenPorch,0.9,,0.6091954022988506
MAR,basic,716,GrLivArea,0.1,GarageCars,0.9166666666666666
MAR,double_threshold,716,GrLivArea,0.1,"['GarageCars', 'FullBath']",0.5737704918032787
MAR,range_condition,716,GrLivArea,0.1,GarageCars,0.5466666666666666
MAR,nonlinear,716,GrLivArea,0.1,GarageCars,0.5581395348837209
MCAR,none,716,GrLivArea,0.1,,0.5116279069767442
MAR,basic,716,GrLivArea,0.2,GarageCars,1.0
MAR,double_threshold,716,GrLivArea,0.2,"['GarageCars', 'FullBath']",0.6293103448275862
MAR,range_condition,716,GrLivArea,0.2,GarageCars,0.5563380281690141
MAR,nonlinear,716,GrLivArea,0.2,GarageCars,0.5679012345679012
MCAR,none,716,GrLivArea,0.2,,0.42592592592592593
MAR,basic,716,GrLivArea,0.30000000000000004,GarageCars,0.9411764705882353
MAR,double_threshold,716,GrLivArea,0.30000000000000004,"['GarageCars', 'FullBath']",0.56
MAR,range_condition,716,GrLivArea,0.30000000000000004,GarageCars,0.5571428571428572
MAR,nonlinear,716,GrLivArea,0.30000000000000004,GarageCars,0.47058823529411764
MCAR,none,716,GrLivArea,0.30000000000000004,,0.4435146443514644
MAR,basic,716,GrLivArea,0.4,GarageCars,0.9555555555555556
MAR,double_threshold,716,GrLivArea,0.4,"['GarageCars', 'FullBath']",0.6853448275862069
MAR,range_condition,716,GrLivArea,0.4,GarageCars,0.5268817204301075
MAR,nonlinear,716,GrLivArea,0.4,GarageCars,0.5205047318611987
MCAR,none,716,GrLivArea,0.4,,0.49842271293375395
MAR,basic,716,GrLivArea,0.5,GarageCars,0.9649122807017544
MAR,double_threshold,716,GrLivArea,0.5,"['GarageCars', 'FullBath']",0.6701030927835051
MAR,range_condition,716,GrLivArea,0.5,GarageCars,0.5584045584045584
MAR,nonlinear,716,GrLivArea,0.5,GarageCars,0.5125628140703518
MCAR,none,716,GrLivArea,0.5,,0.49874686716791977
MAR,basic,716,GrLivArea,0.6000000000000001,GarageCars,1.0
MAR,double_threshold,716,GrLivArea,0.6000000000000001,"['GarageCars', 'FullBath']",0.7372881355932204
MAR,range_condition,716,GrLivArea,0.6000000000000001,GarageCars,0.5612244897959183
MAR,nonlinear,716,GrLivArea,0.6000000000000001,GarageCars,0.5386904761904762
MCAR,none,716,GrLivArea,0.6000000000000001,,0.5
MAR,basic,716,GrLivArea,0.7000000000000001,GarageCars,0.927710843373494
MAR,double_threshold,716,GrLivArea,0.7000000000000001,"['GarageCars', 'FullBath']",0.7780487804878049
MAR,range_condition,716,GrLivArea,0.7000000000000001,GarageCars,0.6479750778816199
MAR,nonlinear,716,GrLivArea,0.7000000000000001,GarageCars,0.5161290322580645
MCAR,none,716,GrLivArea,0.7000000000000001,,0.5040650406504065
MAR,basic,716,GrLivArea,0.8,GarageCars,0.9891304347826086
MAR,double_threshold,716,GrLivArea,0.8,"['GarageCars', 'FullBath']",0.8413597733711048
MAR,range_condition,716,GrLivArea,0.8,GarageCars,0.6706827309236948
MAR,nonlinear,716,GrLivArea,0.8,GarageCars,0.503030303030303
MCAR,none,716,GrLivArea,0.8,,0.43558282208588955
MAR,basic,716,GrLivArea,0.9,GarageCars,0.9797979797979798
MAR,double_threshold,716,GrLivArea,0.9,"['GarageCars', 'FullBath']",0.8594771241830066
MAR,range_condition,716,GrLivArea,0.9,GarageCars,0.7760416666666666
MAR,nonlinear,716,GrLivArea,0.9,GarageCars,0.5257731958762887
MCAR,none,716,GrLivArea,0.9,,0.6063829787234043
